Date,AR,dAR
2024-03-11,0.6869062042994973,-1.6024863155452518
2024-03-12,0.6836546598131641,-1.6022563339641538
2024-03-13,0.6897636333251195,-1.600207732167464
2024-03-14,0.6878796909483372,-1.5953133957447732
2024-03-15,0.6926965364981472,-1.5852337560979406
2024-03-18,0.6920905787723113,-1.5760979501548111
2024-03-19,0.6899784280938966,-1.5686329461072064
2024-03-20,0.6892571517031245,-1.5619606391663587
2024-03-21,0.694509770411711,-1.5501574672662977
2024-03-22,0.6894192231039358,-1.5445455710147113
2024-03-25,0.689063115377693,-1.5380115088585127
2024-03-26,0.6905861826346053,-1.5283503610788616
2024-03-27,0.6924993199489082,-1.5174631871101445
2024-03-28,0.6929083953397877,-1.5015770224029015
2024-04-01,0.690045208939512,-1.4893412580791965
2024-04-02,0.6902757977275419,-1.472204064823616
2024-04-03,0.6873872810416268,-1.454090531976299
2024-04-04,0.6913042371352902,-1.4401894236872452
2024-04-05,0.6930268873059968,-1.4220224801788288
2024-04-08,0.6932019575966732,-1.4103304005081165
2024-04-09,0.6934447317748799,-1.3977458919769377
2024-04-10,0.6947546455964474,-1.3811696225801253
2024-04-11,0.6944385821753982,-1.3641421993766827
2024-04-12,0.6963267287279041,-1.3522869687657044
2024-04-15,0.6973337194172764,-1.3324375721774724
2024-04-16,0.6987908335025933,-1.310492852422865
2024-04-17,0.6986900686736809,-1.2908369556244914
2024-04-18,0.698822952550831,-1.2737509069701805
2024-04-19,0.6995766984353556,-1.2564419319000404
2024-04-22,0.6997827216014727,-1.2349658366084237
2024-04-23,0.7002872539028545,-1.2133194270658871
2024-04-24,0.6997688180254428,-1.1882930883374576
2024-04-25,0.6977179854297624,-1.1711595230712777
2024-04-26,0.6972205257214541,-1.1570102595242844
2024-04-29,0.6939754352087983,-1.1470691848905872
2024-04-30,0.6954721888573963,-1.1358019987236552
2024-05-01,0.6946447480152728,-1.1274111655657568
2024-05-02,0.6938429823521703,-1.1195032746917442
2024-05-03,0.6937606738426936,-1.1145844202691413
2024-05-06,0.6953664359816072,-1.109222079361238
2024-05-07,0.6927149946824888,-1.109202774359925
2024-05-08,0.6921130573382974,-1.1097872742348105
2024-05-09,0.6936505991583469,-1.108833333746477
2024-05-10,0.6943283606296884,-1.1080917062233533
2024-05-13,0.6940558846238583,-1.108170118437823
2024-05-14,0.6941458192495956,-1.1090640371065472
2024-05-15,0.6942783601148567,-1.1092149268165215
2024-05-16,0.6902026643973068,-1.1115340860725922
2024-05-17,0.6899378139876005,-1.1136439491179264
2024-05-20,0.6896774991029465,-1.1114880409512038
2024-05-21,0.6893665992080686,-1.1120044645918443
2024-05-22,0.6906368820759219,-1.1098957032680892
2024-05-23,0.6922468370362045,-1.1048133647534093
2024-05-24,0.6917117945194725,-1.100381638324014
2024-05-28,0.691140772789686,-1.0991741707511922
2024-05-29,0.6909299781657648,-1.0944828774033861
2024-05-30,0.6905505281939196,-1.0895603045491
2024-05-31,0.6951188564689275,-1.0809470552153146
2024-06-03,0.6956802960116645,-1.0727102612724184
2024-06-04,0.6911265273020689,-1.070202553254652
2024-06-05,0.6916261204635209,-1.0672592612674066
2024-06-06,0.6917309828010597,-1.0644642999724157
2024-06-07,0.6904423913511997,-1.0571997646249491
2024-06-10,0.6906285853269805,-1.0493444572029418
2024-06-11,0.6899063277552473,-1.042133206603478
2024-06-12,0.689282476453909,-1.0352401215429465
2024-06-13,0.6890164691386589,-1.0306317823683377
2024-06-14,0.6894621198207626,-1.0276634912648805
2024-06-17,0.6887325083309204,-1.0250559137326098
2024-06-18,0.6886769581591207,-1.0217145432619432
2024-06-20,0.6883327888128162,-1.0183675071071152
2024-06-21,0.6876505816563656,-1.0154130247760647
2024-06-24,0.6896510551692645,-1.0169015078807548
2024-06-25,0.6880135860049378,-1.0217321206759817
2024-06-26,0.6879015053252403,-1.0195324368284018
2024-06-27,0.686233773937265,-1.0204226226881625
2024-06-28,0.6864388731529434,-1.0213163233959517
2024-07-01,0.6861908618231366,-1.0205635324574787
2024-07-02,0.685087088330307,-1.0218036325365196
2024-07-03,0.6850316915715788,-1.0221016235576017
2024-07-05,0.6860661501819829,-1.0200023420251672
2024-07-08,0.6854992868182285,-1.0186215121131332
2024-07-09,0.6872024061487872,-1.015657968291576
2024-07-10,0.6884072909643544,-1.0098261416121317
2024-07-11,0.6880647530787537,-1.0045153474355668
2024-07-12,0.6888545068339712,-0.9976117455068502
2024-07-15,0.6851731348247866,-0.995094538155468
